"","d$nombre_act","d$latitud","d$longitud"
"2430","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42649055,-99.16961317
"2431","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43556473,-99.19287652
"2432","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.4000012,-99.15482918
"2433","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.37737317,-99.18308067
"2434","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43019777,-99.17632072
"2435","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39434624,-99.15103967
"2436","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43520092,-99.18371498
"2437","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.3918531,-99.17326973
"2438","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.36909225,-99.16702501
"2439","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43315146,-99.20926085
"2440","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.40176958,-99.16904069
"2441","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.44522318,-99.19578216
"2442","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39097666,-99.17305917
"2443","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.44907463,-99.21660666
"2444","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.3694275,-99.16832692
"2445","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.41053558,-99.16679822
"2446","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43577198,-99.21220072
"2447","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39486196,-99.17422761
"2448","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.38259699,-99.1765302
"2449","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.38336463,-99.17728491
"2450","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43603039,-99.18801638
"2451","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43781781,-99.19877295
"2452","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42855997,-99.16842597
"2453","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.40565438,-99.17103389
"2454","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.4265509,-99.16947653
"2455","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43561225,-99.18996803
"2456","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39935666,-99.17723015
"2457","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.37114965,-99.14728536
"2458","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39522833,-99.14936072
"2459","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.4320076,-99.1365107
"2460","Agencias de publicidad",19.43786156,-99.18769525
"2461","Agencias de publicidad",19.37761696,-99.17677932
"2462","Agencias de publicidad",19.38945162,-99.17632272
"2463","Agencias de publicidad",19.44826323,-99.21692983
"2464","Agencias de publicidad",19.41783619,-99.16803577
"2465","Agencias de publicidad",19.39685913,-99.13918546
"2466","Agencias de publicidad",19.37852502,-99.15471563
"2467","Agencias de publicidad",19.40451093,-99.16068587
"2468","Agencias de publicidad",19.42965016,-99.21482931
"2469","Agencias de publicidad",19.37362684,-99.17392381
"2470","Agencias de publicidad",19.41022134,-99.16820451
"2471","Agencias de publicidad",19.40588846,-99.16603394
"2472","Agencias de publicidad",19.39581403,-99.16992517
"2473","Agencias de publicidad",19.43178242,-99.18564308
"2474","Agencias de publicidad",19.37362684,-99.17392381
"2475","Agencias de publicidad",19.40361276,-99.16714101
"2476","Agencias de publicidad",19.42993547,-99.15651948
"2477","Agencias de publicidad",19.42478614,-99.16482018
"2478","Agencias de publicidad",19.43336486,-99.15068647
"2479","Agencias de publicidad",19.38604844,-99.18075611
"2480","Agencias de publicidad",19.40590291,-99.19683825
"2481","Agencias de publicidad",19.43459108,-99.14012311
"2482","Agencias de publicidad",19.41827102,-99.16725767
"2483","Agencias de publicidad",19.39581663,-99.17273852
"2484","Agencias de publicidad",19.43875331,-99.19294438
"2485","Agencias de publicidad",19.41266436,-99.21755972
"2486","Agencias de publicidad",19.41981324,-99.17493406
"2487","Agencias de publicidad",19.4191044,-99.16421686
"2488","Agencias de publicidad",19.37270597,-99.15105641
"2489","Agencias de publicidad",19.43271679,-99.1656584
"2490","Agencias de publicidad",19.41516949,-99.16251069
"2491","Agencias de publicidad",19.41645091,-99.14385172
"2492","Agencias de publicidad",19.36764026,-99.16738547
"2493","Agencias de publicidad",19.40520714,-99.16963904
"2494","Agencias de publicidad",19.43090888,-99.19610312
"2495","Agencias de publicidad",19.4197797,-99.16400319
"2496","Agencias de publicidad",19.43090556,-99.19610555
"2497","Agencias de publicidad",19.41789953,-99.17073205
"2498","Agencias de publicidad",19.41956503,-99.16097049
"2499","Agencias de publicidad",19.42754364,-99.20500428
"2500","Agencias de publicidad",19.35791491,-99.14557343
"2501","Agencias de publicidad",19.40610482,-99.13719059
"2502","Agencias de publicidad",19.43037393,-99.18956869
"2503","Agencias de publicidad",19.42984295,-99.20968545
"2504","Agencias de publicidad",19.41565176,-99.1563741
"2505","Agencias de publicidad",19.40885614,-99.17613998
"2506","Agencias de publicidad",19.42799546,-99.20541903
"2507","Agencias de publicidad",19.43268612,-99.1833367
"2508","Agencias de publicidad",19.43520092,-99.18371498
"2509","Agencias de publicidad",19.41532592,-99.14145335
"2510","Agencias de publicidad",19.40452573,-99.15960476
"2511","Agencias de publicidad",19.39437574,-99.13324243
"2512","Agencias de publicidad",19.37971371,-99.16729264
"2513","Agencias de publicidad",19.42395779,-99.20559258
"2514","Agencias de publicidad",19.41579442,-99.17552014
"2515","Agencias de publicidad",19.41816128,-99.17710096
"2516","Agencias de publicidad",19.43967896,-99.18414783
"2517","Agencias de publicidad",19.43623547,-99.18299316
"2518","Agencias de publicidad",19.38336463,-99.17728491
"2519","Agencias de publicidad",19.41523657,-99.17669824
"2520","Agencias de publicidad",19.39231931,-99.17931608
"2521","Agencias de publicidad",19.37971218,-99.17469445
"2522","Agencias de publicidad",19.40413223,-99.16726577
"2523","Agencias de publicidad",19.38112614,-99.18354143
"2524","Agencias de publicidad",19.41177837,-99.17116778
"2525","Agencias de publicidad",19.40511102,-99.23933818
"2526","Agencias de publicidad",19.37396861,-99.17462049
"2527","Agencias de publicidad",19.37807144,-99.17734152
"2528","Agencias de publicidad",19.40206368,-99.16990677
"2529","Agencias de publicidad",19.44051976,-99.17523028
"2530","Agencias de publicidad",19.43489435,-99.18559767
"2531","Agencias de publicidad",19.41964278,-99.1741819
"2532","Agencias de publicidad",19.43878899,-99.19371006
"2533","Agencias de publicidad",19.43336486,-99.15068647
"2534","Agencias de publicidad",19.42390612,-99.20451369
"2535","Agencias de publicidad",19.4274602,-99.16557099
"2536","Agencias de publicidad",19.43270813,-99.19833469
"2537","Agencias de publicidad",19.39097666,-99.17305917
"2538","Agencias de publicidad",19.4320076,-99.1365107
"2539","Agencias de publicidad",19.43663462,-99.16199297
"2540","Agencias de publicidad",19.44554269,-99.21488936
"2541","Agencias de publicidad",19.37441106,-99.18133145
"2542","Agencias de publicidad",19.43336486,-99.15068647
"2543","Agencias de publicidad",19.39752513,-99.17429582
"2544","Agencias de publicidad",19.45915565,-99.12962285
"2545","Agencias de publicidad",19.37292936,-99.17244616
"2546","Agencias de publicidad",19.42985102,-99.17558667
"2547","Agencias de publicidad",19.40775733,-99.17788408
"2548","Agencias de publicidad",19.40507949,-99.16651342
"2549","Agencias de publicidad",19.42818801,-99.16380935
"2550","Agencias de publicidad",19.36174437,-99.15294948
"2551","Agencias de publicidad",19.41754267,-99.16987813
"2552","Agencias de publicidad",19.43434777,-99.16357311
"2553","Agencias de publicidad",19.43821478,-99.20470731
"2554","Agencias de publicidad",19.40585669,-99.17656681
"2555","Agencias de publicidad",19.43464267,-99.18963151
"2556","Agencias de publicidad",19.43520092,-99.18371498
"2557","Agencias de publicidad",19.40576741,-99.13967831
"2558","Agencias de publicidad",19.41250526,-99.17106983
"2559","Agencias de publicidad",19.44109232,-99.19864532
"2560","Agencias de publicidad",19.42487726,-99.20499551
"2561","Agencias de publicidad",19.42628732,-99.16436803
"2562","Agencias de publicidad",19.43778801,-99.19220258
"2563","Agencias de publicidad",19.4328953,-99.15065588
"2564","Agencias de publicidad",19.39874974,-99.17098032
"2565","Agencias de publicidad",19.42815276,-99.1324975
"2566","Agencias de publicidad",19.43399654,-99.20032241
"2567","Agencias de publicidad",19.42738294,-99.17274583
"2568","Agencias de publicidad",19.40564371,-99.1713541
"2569","Agencias de publicidad",19.42956242,-99.20383015
"2570","Agencias de publicidad",19.40195705,-99.18112092
"2571","Agencias de publicidad",19.42854989,-99.20629438
"2572","Agencias de publicidad",19.426483,-99.16669458
"2573","Agencias de publicidad",19.39655665,-99.17741758
"2574","Agencias de publicidad",19.44027727,-99.13728702
"2575","Agencias de publicidad",19.37391191,-99.16422465
"2576","Agencias de publicidad",19.43557014,-99.19300784
"2577","Agencias de publicidad",19.40206368,-99.16990677
"2578","Agencias de publicidad",19.42592096,-99.17086048
"2579","Agencias de publicidad",19.41812143,-99.16258582
"2580","Agencias de publicidad",19.42763625,-99.20366247
"2581","Agencias de publicidad",19.43561935,-99.17515561
"2582","Agencias de publicidad",19.43103587,-99.21199847
"2583","Agencias de publicidad",19.37264157,-99.17567213
"2584","Agencias de publicidad",19.36859326,-99.17600442
"2585","Agencias de publicidad",19.36876481,-99.17005258
"2586","Agencias de publicidad",19.45404586,-99.15601867
"2587","Agencias de publicidad",19.413365,-99.169776
"2588","Agencias de publicidad",19.43545387,-99.21172932
"2589","Agencias de publicidad",19.39689085,-99.1710531
"2590","Agencias de publicidad",19.43501895,-99.1786506
"2591","Agencias de publicidad",19.40570157,-99.15761066
"2592","Agencias de publicidad",19.43675504,-99.21016294
"2593","Agencias de publicidad",19.41069401,-99.16764278
"2594","Agencias de publicidad",19.40600305,-99.16342958
"2595","Agencias de publicidad",19.41407439,-99.17362159
"2596","Agencias de publicidad",19.43442963,-99.18486018
"2597","Agencias de publicidad",19.43031607,-99.19977023
"2598","Agencias de publicidad",19.41620556,-99.15665813
"2599","Agencias de publicidad",19.40540575,-99.23957148
"2600","Agencias de publicidad",19.40452561,-99.19297667
"2601","Agencias de publicidad",19.42885867,-99.19719346
"2602","Agencias de publicidad",19.41684583,-99.17385582
"2603","Agencias de publicidad",19.44595227,-99.17883059
"2604","Agencias de publicidad",19.43564569,-99.17633344
"2605","Agencias de publicidad",19.45770298,-99.17508794
"2606","Agencias de publicidad",19.4276193,-99.16103611
"2607","Agencias de publicidad",19.43532573,-99.19554293
"2608","Agencias de publicidad",19.41951833,-99.16883934
"2609","Agencias de publicidad",19.39486195,-99.17422762
"2610","Agencias de publicidad",19.40122151,-99.20585532
"2611","Agencias de publicidad",19.37971218,-99.17469445
"2612","Agencias de publicidad",19.38668472,-99.17005786
"2613","Agencias de publicidad",19.35833483,-99.16057984
"2614","Agencias de publicidad",19.40296426,-99.17124024
"2615","Agencias de publicidad",19.40494133,-99.16719339
"2616","Agencias de publicidad",19.41578371,-99.1642964
"2617","Agencias de publicidad",19.43531791,-99.15568536
"2618","Agencias de publicidad",19.40335358,-99.24275647
"2619","Agencias de publicidad",19.43050909,-99.15852647
"2620","Agencias de publicidad",19.42871529,-99.17309295
